date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
2022-06-08,AR1 alpha + EWMA + Enhanced + One-Step,3.273059710059757,3.066925381973749,-0.01748805786087155,-0.017627133192475174,0.049988081549006455,0.00013907533160362656,0.0025829925294487115
2022-06-08,AR1 alpha + EWMA + Enhanced + Two-Step,2.77843182775068,2.6029913865507046,-0.015846715869818628,-0.01598590177972372,0.05003180998824843,0.0001391859099050926,0.0025829925294487115
2022-06-08,AR1 alpha + SampleCov + Basic + One-Step,2.585458933064654,1.8104788586358493,-0.018649926019290837,-0.019123338792545724,0.29658075110207627,0.0004734127732548864,0.0025829925294487115
2022-06-08,AR1 alpha + SampleCov + Basic + Two-Step,2.5895040477871403,1.8014019448608847,-0.01861286121119419,-0.019111983856230256,0.3095772447884522,0.0004991226450360666,0.0025829925294487115
2022-06-08,AR1 alpha + SampleCov + Enhanced + One-Step,2.7812964879233686,2.6071077029619234,-0.01923125693892666,-0.019370293821780925,0.049968891759288064,0.000139036882854262,0.0025829925294487115
2022-06-08,AR1 alpha + SampleCov + Enhanced + Two-Step,2.6451894539084004,2.479116780282806,-0.017013256570351794,-0.017152503904581576,0.050061854469362024,0.00013924733422978413,0.0025829925294487115
2022-06-08,Simple alpha + EWMA + Basic + One-Step,2.8244412443563345,2.1326015851005056,-0.015296364045745504,-0.01579529201615201,0.28937808698216533,0.0004989279704065033,0.0025829925294487115
2022-06-08,Simple alpha + EWMA + Basic + Two-Step,2.826970856472775,2.1247944285411533,-0.015319715359280483,-0.015837108105751292,0.2954799759700839,0.0005173927464708096,0.0025829925294487115
2022-06-08,Simple alpha + EWMA + Enhanced + One-Step,3.066468340578191,2.8732723363091726,-0.01632719882683924,-0.01646631990093635,0.05002513390316777,0.00013912107409710803,0.0025829925294487115
2022-06-08,Simple alpha + EWMA + Enhanced + Two-Step,2.780373672095859,2.6047879601842605,-0.015290784277672144,-0.015430017675702883,0.050056292848227185,0.00013923339803073657,0.0025829925294487115
2022-06-08,Simple alpha + SampleCov + Basic + One-Step,2.4628609648891664,1.8778874089873598,-0.015683357178520284,-0.01620299495417609,0.17566738250910102,0.00051963777565581,0.0025829925294487115
2022-06-08,Simple alpha + SampleCov + Basic + Two-Step,2.463586016001273,1.8704558155773787,-0.01568517397241577,-0.016215832878718056,0.1806319180017575,0.0005306589063022862,0.0025829925294487115
2022-06-08,Simple alpha + SampleCov + Enhanced + One-Step,2.7557020736634468,2.582699809687318,-0.01628226297762941,-0.016421238173272745,0.049970010918230286,0.00013897519564333492,0.0025829925294487115
